Voltage(V),Current(A),Test_Time(s),charging_stage
3.887123346328736,0.5501382946968079,103159.81485848896,1
3.888904571533203,0.5501382946968079,103189.83017923732,1
3.890362024307251,0.5501382946968079,103219.84559833612,1
3.891981363296509,0.5503185987472534,103249.86078780178,1
3.893600702285767,0.5501382946968079,103279.87619949711,1
3.894734144210816,0.5503185987472534,103309.89139312814,1
3.896353483200073,0.5501382946968079,103339.90681075328,1
3.897487163543701,0.5499579906463623,103369.92199603346,1
3.89878249168396,0.5501382946968079,103399.93731481188,1
3.900078058242798,0.5499579906463623,103429.95261262797,1
3.9013733863830566,0.5501382946968079,103459.96793151664,1
3.9026689529418954,0.5503185987472534,103489.98321635537,1
3.9041264057159424,0.5501382946968079,103519.99853081298,1
3.905259847640991,0.5499579906463623,103550.01385197233,1
3.906717300415039,0.5503185987472534,103580.0292539033,1
3.907850742340088,0.5501382946968079,103610.04479130745,1
3.909308195114136,0.5501382946968079,103640.05973621762,1
3.9106037616729736,0.5501382946968079,103670.07505003863,1
3.9120612144470215,0.5503185987472534,103700.09034272192,1
3.91335654258728,0.5499579906463623,103730.10565368085,1
3.914975881576538,0.5501382946968079,103760.12093601828,1
3.916271448135376,0.5501382946968079,103790.1362498694,1
3.9175667762756343,0.5499579906463623,103820.15155309397,1
3.9190242290496826,0.5499579906463623,103850.16697609756,1
3.920319795608521,0.5501382946968079,103880.18216714212,1
3.921777248382568,0.5503185987472534,103910.1974922814,1
3.923396587371826,0.5503185987472534,103940.21276638332,1
3.925015926361084,0.5501382946968079,103970.22807204898,1
3.926149368286133,0.5499579906463623,104000.24338282744,1
3.927768707275391,0.5501382946968079,104030.25869876875,1
3.9292261600494394,0.5503185987472534,104060.27406861963,1
3.930845499038696,0.5501382946968079,104090.28941795434,1
3.932464838027954,0.5501382946968079,104120.304595811,1
3.933760166168213,0.5501382946968079,104150.31991794778,1
3.935379505157471,0.5501382946968079,104180.3352022802,1
3.936998844146729,0.5501382946968079,104210.35052577038,1
3.938456296920776,0.5499579906463623,104240.36597690418,1
3.9402377605438232,0.5501382946968079,104270.38117387854,1
3.941533088684082,0.5501382946968079,104300.39641791538,1
3.94331431388855,0.5499579906463623,104330.4117284332,1
3.9447717666625977,0.5501382946968079,104360.42704312138,1
3.9465529918670654,0.5501382946968079,104390.4423463961,1
3.9481723308563232,0.5503185987472534,104420.45770845756,1
3.94995379447937,0.5501382946968079,104450.47297735646,1
3.951411008834839,0.5499579906463623,104480.48826543325,1
3.9531924724578857,0.5501382946968079,104510.50356080322,1
3.954811811447144,0.5499579906463623,104540.51898498974,1
3.956431150436402,0.5503185987472534,104570.53435809875,1
3.958374261856079,0.5503185987472534,104600.54947293812,1
3.959993600845337,0.5503185987472534,104630.56479216766,1
3.9617748260498047,0.5503185987472534,104660.58009573312,1
3.963556051254273,0.5503185987472534,104690.59537907806,1
3.96501350402832,0.5501382946968079,104720.61343689352,1
3.966794729232788,0.5499579906463623,104750.62630820772,1
3.968738079071045,0.5501382946968079,104780.64131764896,1
3.9705193042755127,0.5501382946968079,104810.65660506408,1
3.9721386432647705,0.5499579906463623,104840.67190440898,1
3.974243879318237,0.5501382946968079,104870.6873586806,1
3.976186990737915,0.5501382946968079,104900.70262867726,1
3.977968215942383,0.5501382946968079,104930.71784359645,1
3.9797494411468506,0.5503185987472534,104960.73312457548,1
3.981854677200317,0.5501382946968079,104990.74844101306,1
3.983635902404785,0.5501382946968079,105020.7637177014,1
3.985741138458252,0.5499579906463623,105050.77919209826,1
3.98784613609314,0.5503185987472534,105080.79434561916,1
3.9899513721466064,0.5501382946968079,105110.8096455806,1
3.991894483566284,0.5501382946968079,105140.82493998315,1
3.993999719619751,0.5501382946968079,105170.84024820523,1
3.9959428310394287,0.5501382946968079,105200.85556220672,1
3.9982099533081055,0.5501382946968079,105230.87088334604,1
4.000476837158203,0.5501382946968079,105260.8862750214,1
4.00258207321167,0.5503185987472534,105290.90147724887,1
4.004849433898926,0.5501382946968079,105320.91676635823,1
4.006954193115234,0.5501382946968079,105350.93208533716,1
4.00922155380249,0.5501382946968079,105380.94738686753,1
4.011488437652588,0.5501382946968079,105410.96269105448,1
4.013917446136475,0.5503185987472534,105440.97800521638,1
4.016022682189941,0.5501382946968079,105470.99330482194,1
4.018451690673828,0.5501382946968079,105501.00874278786,1
4.020718574523926,0.5503185987472534,105531.02412562618,1
4.023148059844971,0.5501382946968079,105561.03921266612,1
4.025414943695068,0.5501382946968079,105591.05453132924,1
4.027843952178955,0.5499579906463623,105621.06983210272,1
4.030272960662842,0.5499579906463623,105651.08512699652,1
4.033025741577148,0.5503185987472534,105681.1004332988,1
4.035293102264404,0.5501382946968079,105711.11575901954,1
4.037722110748291,0.5499579906463623,105741.13103900112,1
4.040474891662598,0.5503185987472534,105771.14649521756,1
4.043065547943115,0.5503185987472534,105801.16175236215,1
4.045494556427002,0.5499579906463623,105831.17697889532,1
4.048085689544678,0.5499579906463623,105861.19226793449,1
4.051000595092773,0.5503185987472534,105891.20756498363,1
4.053591251373291,0.5503185987472534,105921.22285317571,1
4.056020259857178,0.5499579906463623,105951.23817865588,1
4.058935165405273,0.5499579906463623,105981.25345907854,1
4.061526298522949,0.5499579906463623,106011.26879133056,1
4.064279079437256,0.5501382946968079,106041.28408019432,1
4.067193984985352,0.5501382946968079,106071.29951932316,1
4.069946765899658,0.5501382946968079,106101.31468315478,1
4.072861671447754,0.5499579906463623,106131.32996196342,1
4.0756144523620605,0.5499579906463623,106161.34539527271,1
4.078529357910156,0.5501382946968079,106191.36060889866,1
4.081605911254883,0.5501382946968079,106221.37589435892,1
4.0845208168029785,0.5503185987472534,106251.3911830472,1
4.087435722351074,0.5499579906463623,106281.40648301868,1
4.090512275695801,0.5503185987472534,106311.42180275948,1
4.0934271812438965,0.5503185987472534,106341.43716318686,1
4.096503734588623,0.5501382946968079,106371.45240227637,1
4.099418640136719,0.5501382946968079,106401.46771514,1
4.102495670318604,0.5501382946968079,106431.48302063526,1
4.10589599609375,0.5501382946968079,106461.4984485962,1
4.108973026275635,0.5501382946968079,106491.51384557984,1
4.112049579620361,0.5499579906463623,106521.52892827394,1
4.115126132965088,0.5499579906463623,106551.54427396454,1
4.118364810943604,0.5501382946968079,106581.55967262737,1
4.121603488922119,0.5499579906463623,106611.57483146653,1
4.125004291534424,0.5499579906463623,106641.59303240926,1
4.1284050941467285,0.5501382946968079,106671.60582552323,1
4.131643772125244,0.5503185987472534,106701.62075788208,1
4.13488245010376,0.5501382946968079,106731.63605978838,1
4.138282775878906,0.5501382946968079,106761.65138255176,1
4.141683578491211,0.5501382946968079,106791.6666709393,1
4.145083904266357,0.5501382946968079,106821.68199293572,1
4.148808479309082,0.5501382946968079,106851.69730415026,1
4.152047157287598,0.5501382946968079,106881.7125887283,1
4.155771732330322,0.5503185987472534,106911.7280211554,1
4.159172534942627,0.549777626991272,106941.7432488715,1
4.1627349853515625,0.5503185987472534,106971.7585729732,1
4.166297435760498,0.5501382946968079,107001.773785732,1
4.170022010803223,0.5501382946968079,107031.78910895147,1
4.173584461212158,0.5501382946968079,107061.80438885784,1
4.176985263824463,0.5501382946968079,107091.81970081425,1
4.180871486663818,0.5501382946968079,107121.83500053508,1
4.184596061706543,0.5501382946968079,107151.85031481224,1
4.188320636749268,0.5501382946968079,107181.8657564624,1
4.192044734954834,0.5503185987472534,107211.88098263966,1
4.195769309997559,0.5499579906463623,107241.89621107756,1
4.199656009674072,0.5503185987472534,107271.9116833842,1
4.200141429901123,0.5503185987472534,107275.5678584246,1
4.199979782104492,0.986132562160492,107395.59972890762,0
4.200141429901123,0.9354649186134338,107396.61522623515,0
4.200141429901123,0.8849775195121765,107398.8496908426,0
4.199979782104492,0.8346705436706543,107402.1776908476,0
4.200141429901123,0.784183144569397,107406.75572884976,0
4.200141429901123,0.7336958050727844,107412.80268573444,0
4.200141429901123,0.6835691332817078,107420.64621733603,0
4.199979782104492,0.6334424018859863,107431.20880884946,0
4.199979782104492,0.5833156704902649,107446.14603326464,0
4.199979782104492,0.5331889390945435,107469.44257186908,0
4.200141429901123,0.4828819334506988,107510.78588061823,0
4.199979782104492,0.4327552020549774,107584.3945733146,0
4.199979782104492,0.3826285004615783,107690.22142757892,0
4.200141429901123,0.3325017690658569,107819.78253844408,0
4.199979782104492,0.2823750376701355,107973.21843441598,0
4.200141429901123,0.2322483360767364,108161.28158868682,0
4.200141429901123,0.1821216195821762,108392.29229958131,0
4.199979782104492,0.1319949030876159,108699.60120586472,0
4.199979782104492,0.0818681791424751,109179.40853062885,0
4.199979782104492,0.0499529652297496,109733.527549895,0
4.012784004211426,-1.099535584449768,109828.5731152035,-1
3.986226797103882,-1.0993553400039673,109858.58839420264,-1
3.967604398727417,-1.099535584449768,109888.60370004374,-1
3.9535162448883057,-1.0993553400039673,109918.61899430596,-1
3.941209316253662,-1.0993553400039673,109948.634304523,-1
3.9303596019744873,-1.099535584449768,109978.64971693514,-1
3.920319795608521,-1.0993553400039673,110008.6649054584,-1
3.910441875457764,-1.0993553400039673,110038.68019277832,-1
3.9010496139526367,-1.0993553400039673,110068.6955091858,-1
3.891819477081299,-1.099535584449768,110098.71078879644,-1
3.883074998855591,-1.099174976348877,110128.72625460684,-1
3.874006748199463,-1.0993553400039673,110158.7414232455,-1
3.865262269973755,-1.0993553400039673,110188.75670370326,-1
3.856841564178467,-1.099535584449768,110218.7721613433,-1
3.848421096801758,-1.099535584449768,110248.7873173905,-1
3.840162515640259,-1.0993553400039673,110278.80260561264,-1
3.8320658206939697,-1.0993553400039673,110308.81790680214,-1
3.823807239532471,-1.099535584449768,110338.8333184574,-1
3.815872430801392,-1.0997159481048584,110368.84862578222,-1
3.808261394500733,-1.099535584449768,110398.86379489704,-1
3.8004887104034415,-1.099535584449768,110428.87910725945,-1
3.793039798736572,-1.0993553400039673,110458.89439328108,-1
3.785914659500122,-1.099535584449768,110488.90971381387,-1
3.778465747833252,-1.099535584449768,110518.92771467718,-1
3.7716643810272217,-1.0993553400039673,110548.94078886276,-1
3.765025138854981,-1.099535584449768,110578.9556210666,-1
3.7583858966827393,-1.0993553400039673,110608.97103721304,-1
3.751746416091919,-1.099535584449768,110638.9862348992,-1
3.745593070983887,-1.0993553400039673,110669.00153976287,-1
3.739115715026856,-1.0993553400039673,110699.01679470696,-1
3.732800245285034,-1.0993553400039673,110729.03213012691,-1
3.726808786392212,-1.0993553400039673,110759.04741052452,-1
3.7208170890808105,-1.099535584449768,110789.06270684188,-1
3.7149875164031982,-1.0993553400039673,110819.07799552516,-1
3.709157943725586,-1.0993553400039673,110849.09331723089,-1
3.703490257263184,-1.0993553400039673,110879.108601042,-1
3.6976606845855713,-1.099535584449768,110909.1239034746,-1
3.692316770553589,-1.0993553400039673,110939.13920377693,-1
3.6866490840911865,-1.099535584449768,110969.15449432484,-1
3.681305170059204,-1.099535584449768,110999.1697911685,-1
3.675961494445801,-1.099535584449768,111029.18510795194,-1
3.670779466629028,-1.0993553400039673,111059.20053252944,-1
3.665435791015625,-1.099535584449768,111089.21581599972,-1
3.6604158878326416,-1.0993553400039673,111119.2309899416,-1
3.655719757080078,-1.0993553400039673,111149.24628161736,-1
3.650699853897095,-1.099535584449768,111179.26157883194,-1
3.645679712295532,-1.099535584449768,111209.27692173056,-1
3.640983819961548,-1.0993553400039673,111239.29235981178,-1
3.6361258029937744,-1.0993553400039673,111269.30774617888,-1
3.631591558456421,-1.099535584449768,111299.32295556425,-1
3.6270573139190674,-1.099535584449768,111329.33834750528,-1
3.622685194015503,-1.099535584449768,111359.35341575836,-1
3.6183130741119385,-1.0993553400039673,111389.36873038138,-1
3.614264726638794,-1.0993553400039673,111419.38401074392,-1
3.6098923683166495,-1.0993553400039673,111449.39931307126,-1
3.605844020843506,-1.0993553400039673,111479.4146313384,-1
3.6019575595855717,-1.0993553400039673,111509.42993066325,-1
3.5980710983276367,-1.0993553400039673,111539.44512448474,-1
3.594346761703491,-1.0993553400039673,111569.46057205464,-1
3.590784072875977,-1.099174976348877,111599.47579704896,-1
3.587383508682251,-1.099535584449768,111629.49111523088,-1
3.5838210582733154,-1.0993553400039673,111659.5064941344,-1
3.58042049407959,-1.0993553400039673,111689.52170464254,-1
3.577181816101074,-1.099174976348877,111719.5370010852,-1
3.573781013488769,-1.0993553400039673,111749.55228254544,-1
3.570380449295044,-1.099535584449768,111779.56756495808,-1
3.567465782165528,-1.099174976348877,111809.58291971633,-1
3.564227104187012,-1.0993553400039673,111839.59821003368,-1
3.561150312423706,-1.0993553400039673,111869.61362475155,-1
3.5577497482299805,-1.099535584449768,111899.62879227242,-1
3.5548348426818848,-1.0993553400039673,111929.64407805848,-1
3.551434278488159,-1.099535584449768,111959.65938257628,-1
3.548357486724853,-1.099535584449768,111989.67469673818,-1
3.545118808746338,-1.0993553400039673,112019.68998542648,-1
3.542042016983032,-1.099535584449768,112049.70529003954,-1
3.5388033390045166,-1.0993553400039673,112079.7205757905,-1
3.535564661026001,-1.0993553400039673,112109.73589506016,-1
3.5321640968322754,-1.099535584449768,112139.75117276104,-1
3.52876353263855,-1.0993553400039673,112169.7664759004,-1
3.525200843811035,-1.0993553400039673,112199.78179222767,-1
3.5218002796173096,-1.0993553400039673,112229.79704834468,-1
3.518075942993164,-1.099535584449768,112259.81246048617,-1
3.514189481735229,-1.099535584449768,112289.82799422114,-1
3.510303020477295,-1.099535584449768,112319.84296308109,-1
3.5060927867889404,-1.099535584449768,112349.85825498744,-1
3.501720428466797,-1.0993553400039673,112379.87354640754,-1
3.4971864223480225,-1.099535584449768,112409.88884516098,-1
3.492166519165039,-1.099535584449768,112439.90687512692,-1
3.4868226051330566,-1.0993553400039673,112469.91991174372,-1
3.4811549186706543,-1.0993553400039673,112499.93478776696,-1
3.474191665649414,-1.0993553400039673,112529.95020596353,-1
3.466904640197754,-1.099535584449768,112559.96533769002,-1
3.458322286605835,-1.0993553400039673,112589.98065818772,-1
3.447958469390869,-1.0993553400039673,112619.99594517678,-1
3.4354894161224365,-1.099535584449768,112650.01129092251,-1
3.4205915927886963,-1.0993553400039673,112680.0265430696,-1
3.4016454219818115,-1.099535584449768,112710.0418360436,-1
3.3773553371429443,-1.0993553400039673,112740.05714377946,-1
3.344968557357788,-1.099535584449768,112770.07242050787,-1
3.301084280014038,-1.0993553400039673,112800.08772092048,-1
3.2393875122070312,-1.0993553400039673,112830.10323831966,-1
3.1501619815826416,-1.0993553400039673,112860.11832495862,-1
3.0105748176574707,-1.0993553400039673,112890.13361689504,-1
2.810262680053711,-1.0993553400039673,112914.53962432937,-1
2.6996617317199707,-1.0993553400039673,112924.68012518458,-1
